36.19867501,40.21831341,68.15811143,57.35405377,49.15748188,85.90402975,61.12384456,77.2828484,70.96234857,46.45471296,50.99310912,48.9901436,74.98555035,79.94212688,70.9446801,63.27272689,63.63336435,71.58701937,80.77591989,76.12987247,49.63944178,52.08744,47.29589381,71.63011641,77.46636883,61.31771197,85.21188631,48.83300982,56.18232004,69.09777812,40.99412238,36.55187573
40.66636999,48.99918996,39.95228439,74.82594481,65.36511102,32.98761622,39.10307466,52.5332238,56.55950309,72.04648304,64.23880397,92.44070344,60.30166398,77.08170529,40.83589692,69.83838735,70.09781579,41.82094215,77.97321089,61.64200682,93.18601137,65.49376976,73.22622644,58.08625837,53.83667614,39.71683183,32.92954337,65.5845828,74.01522751,40.58429968,49.39904712,41.08372657
63.39385865,40.4806455,132.2670612,40.567022,58.050761,62.25506451,50.51935812,55.33455969,52.88023212,44.03234693,53.84315962,60.9026984,43.01171562,68.68498078,58.65712312,49.17854275,49.76364445,59.71034828,71.32705848,44.52946908,61.88136463,55.12283914,45.00853346,53.2689259,56.18803762,50.69007683,61.63571764,57.35050279,40.36253473,130.1953219,40.67033147,63.79917624
68.96487108,70.24974317,35.57981437,51.38370475,55.14046345,42.95974414,75.73628724,59.32066872,52.41290366,43.90114485,24.6703325,49.07553709,72.87922933,68.00582423,76.8716082,114.2139661,114.2443789,76.8445076,69.47912902,73.44879753,49.96081063,25.63194073,44.96953115,53.41645028,59.15534849,75.0945383,42.16257632,54.18474404,50.05071915,35.51857556,69.444277,68.75930573
43.23212405,55.30769623,56.53668543,54.52457268,64.37224666,45.93618128,49.52893847,59.82876205,35.44656703,47.02222216,62.50867546,72.13258516,119.4123906,123.3137481,115.9199591,114.9853451,114.5866989,115.5953812,124.1997108,120.4035092,73.4127972,63.67387863,47.83594687,37.58413228,60.44062581,49.9702293,45.35780124,62.55515494,53.3213198,56.06366673,55.00783922,42.6168158
79.65925048,34.29852917,53.92583394,41.41380842,45.18946927,46.43561176,45.24619572,30.570914,31.72249469,64.36659495,81.7302033,121.0321377,124.0216489,119.2343548,145.8503915,159.3369007,159.8212988,146.6537499,119.2808665,125.6314497,121.5019229,82.46886818,65.03399268,32.57912493,32.13321579,45.58630887,45.50771572,44.5087446,39.60427602,53.26843769,34.09496242,78.72118929
45.47593626,37.26603239,41.24500753,63.35582733,43.54248435,40.37826644,41.06889543,47.59106486,74.52116254,126.7079984,87.26704016,134.2133592,132.4164976,151.847986,166.3345434,187.9192646,187.7426283,167.9174841,151.5960074,132.3581762,134.9045215,88.07736931,126.7950429,75.41488201,48.57263583,41.94539148,40.85452459,42.99674849,61.84650187,41.69180641,37.12953303,44.8578522
66.80148736,38.76231361,43.38899169,49.64444838,57.68770904,28.57390205,48.03947068,46.01911665,61.49030001,90.99856826,84.10792723,127.2394906,142.2652406,190.6557343,189.2373638,216.9876863,215.332229,188.9194544,189.8513187,142.4292932,127.4198133,84.14036737,91.66168495,62.92198039,46.75394871,48.47174134,29.50830867,56.35232261,48.57413495,42.74846545,38.76768649,66.44308876
60.44429976,40.84768641,44.19159022,35.63263511,21.01904943,20.06331595,65.36242298,55.43370551,122.9274073,108.9989147,101.4190944,128.2048936,138.9176222,172.2155368,169.4828956,255,254.2816592,168.269001,171.4107477,138.8954118,129.0880027,102.1546523,109.0035726,123.0933763,56.70840346,65.90613609,20.63284424,21.28067085,34.93408471,44.52968564,40.92838,60.47785016
36.4254071,61.59013309,32.72695385,31.45705476,36.78716993,46.82218043,109.7843309,77.24135023,96.90007615,90.80312066,98.26067487,134.5427244,158.1517332,173.8065013,174.8196041,253.9959299,253.4348801,173.655849,173.0624625,157.5563877,133.9856645,98.33195593,90.19860816,96.0777682,77.91240829,109.0146549,47.09424431,36.84791337,30.50320406,33.37228637,61.10975763,36.99735348
